id,name,open,labeled,commented,closed
MDExOlB1bGxSZXF1ZXN0NDY0ODgyNjg1,https://github.com/obsidianmd/obsidian-translations/pull/2,2020-08-07T23:36:45Z,,2020-08-08T04:33:30Z,2020-08-08T04:33:36Z
MDExOlB1bGxSZXF1ZXN0NDY0OTYxNzQx,https://github.com/obsidianmd/obsidian-translations/pull/3,2020-08-08T06:09:11Z,,,2020-08-08T07:28:08Z
MDExOlB1bGxSZXF1ZXN0NDY0OTkyOTEy,https://github.com/obsidianmd/obsidian-translations/pull/4,2020-08-08T07:06:10Z,,2020-08-08T10:27:50Z,2020-08-08T10:27:50Z
MDExOlB1bGxSZXF1ZXN0NDY1MDA1NDky,https://github.com/obsidianmd/obsidian-translations/pull/5,2020-08-08T08:39:41Z,,2020-08-08T10:52:20Z,2020-08-08T10:52:20Z
MDExOlB1bGxSZXF1ZXN0NDY1MDA5NTc0,https://github.com/obsidianmd/obsidian-translations/pull/7,2020-08-08T09:25:39Z,,2020-08-08T15:29:03Z,2020-08-09T23:40:14Z
MDExOlB1bGxSZXF1ZXN0NDY1MDExNjE1,https://github.com/obsidianmd/obsidian-translations/pull/9,2020-08-08T09:49:27Z,,2020-08-08T10:55:37Z,2020-08-08T10:55:41Z
MDExOlB1bGxSZXF1ZXN0NDY1MDEzMzU0,https://github.com/obsidianmd/obsidian-translations/pull/10,2020-08-08T10:09:30Z,,2020-08-08T10:28:27Z,2020-08-08T10:28:51Z
MDExOlB1bGxSZXF1ZXN0NDY1MDE3Mjcx,https://github.com/obsidianmd/obsidian-translations/pull/11,2020-08-08T10:48:10Z,,2020-08-08T10:53:43Z,2020-08-08T10:53:49Z
MDExOlB1bGxSZXF1ZXN0NDY1MDMzNzkw,https://github.com/obsidianmd/obsidian-translations/pull/12,2020-08-08T13:53:27Z,,2020-08-08T14:59:52Z,2020-08-08T14:59:57Z
MDExOlB1bGxSZXF1ZXN0NDY1MDQ3MTgx,https://github.com/obsidianmd/obsidian-translations/pull/13,2020-08-08T16:08:27Z,,2020-08-08T16:23:42Z,2020-08-08T16:23:46Z
MDExOlB1bGxSZXF1ZXN0NDY1MDQ4ODYy,https://github.com/obsidianmd/obsidian-translations/pull/14,2020-08-08T16:25:43Z,,,2020-08-08T16:26:06Z
MDExOlB1bGxSZXF1ZXN0NDY1MDYwNjgz,https://github.com/obsidianmd/obsidian-translations/pull/15,2020-08-08T18:28:35Z,,2020-08-08T21:38:12Z,2020-08-08T21:38:21Z
MDExOlB1bGxSZXF1ZXN0NDY1MDYyNzY1,https://github.com/obsidianmd/obsidian-translations/pull/16,2020-08-08T18:51:03Z,,2020-08-08T21:40Z,2020-08-08T21:40:04Z
MDExOlB1bGxSZXF1ZXN0NDY1MDY1Mjk4,https://github.com/obsidianmd/obsidian-translations/pull/17,2020-08-08T19:19Z,,2020-08-08T21:43:06Z,2020-08-09T10:59:40Z
MDExOlB1bGxSZXF1ZXN0NDY1MDc4MzQ4,https://github.com/obsidianmd/obsidian-translations/pull/18,2020-08-08T21:54:26Z,,2020-08-09T11:00:22Z,2020-08-09T11:00:27Z
MDExOlB1bGxSZXF1ZXN0NDY1MDc5NDY1,https://github.com/obsidianmd/obsidian-translations/pull/19,2020-08-08T22:07:08Z,,2020-08-08T22:35:59Z,2020-08-09T10:54:51Z
MDExOlB1bGxSZXF1ZXN0NDY1MDk0NTcw,https://github.com/obsidianmd/obsidian-translations/pull/20,2020-08-09T01:39:36Z,,2020-08-09T11:00:42Z,2020-08-09T11:00:47Z
MDExOlB1bGxSZXF1ZXN0NDY1MTQ5Mzg5,https://github.com/obsidianmd/obsidian-translations/pull/21,2020-08-09T13:01Z,,2020-08-09T15:04:31Z,2020-08-09T15:04:36Z
MDExOlB1bGxSZXF1ZXN0NDY1MTU1Mjk4,https://github.com/obsidianmd/obsidian-translations/pull/22,2020-08-09T13:57:12Z,,2020-08-09T15:03:36Z,2020-08-09T13:59:43Z
MDExOlB1bGxSZXF1ZXN0NDY1MTYyOTY4,https://github.com/obsidianmd/obsidian-translations/pull/23,2020-08-09T15:06:10Z,,,2020-08-09T19:25:57Z
MDExOlB1bGxSZXF1ZXN0NDY1MTk0MDk3,https://github.com/obsidianmd/obsidian-translations/pull/24,2020-08-09T19:45:32Z,,2020-08-09T23:37:20Z,2020-08-09T23:37:25Z
MDExOlB1bGxSZXF1ZXN0NDY1MjAyOTAz,https://github.com/obsidianmd/obsidian-translations/pull/25,2020-08-09T21:07:56Z,,2020-08-09T23:39:18Z,2020-08-10T09:55:13Z
MDExOlB1bGxSZXF1ZXN0NDY1MjM2ODYx,https://github.com/obsidianmd/obsidian-translations/pull/26,2020-08-10T01:44:36Z,,,2020-08-10T08:42:58Z
MDExOlB1bGxSZXF1ZXN0NDY1MzQ3NDA5,https://github.com/obsidianmd/obsidian-translations/pull/28,2020-08-10T08:12:36Z,,,2020-08-10T08:43:17Z
MDExOlB1bGxSZXF1ZXN0NDY1Mzc1Nzcy,https://github.com/obsidianmd/obsidian-translations/pull/29,2020-08-10T09:11:03Z,,2020-08-10T09:25:34Z,2020-08-10T09:25:28Z
MDExOlB1bGxSZXF1ZXN0NDY1Mzg5MzE0,https://github.com/obsidianmd/obsidian-translations/pull/30,2020-08-10T09:37:45Z,,2020-08-10T16:23:50Z,2020-08-10T16:23:54Z
MDExOlB1bGxSZXF1ZXN0NDY1MzkyMzY3,https://github.com/obsidianmd/obsidian-translations/pull/31,2020-08-10T09:44:01Z,,2020-08-10T09:55:33Z,2020-08-10T16:25:02Z
MDExOlB1bGxSZXF1ZXN0NDY1NDAyMzg0,https://github.com/obsidianmd/obsidian-translations/pull/32,2020-08-10T10:02:58Z,,2020-08-10T16:26:01Z,2020-08-10T16:25:52Z
MDExOlB1bGxSZXF1ZXN0NDY1NTE3NDI5,https://github.com/obsidianmd/obsidian-translations/pull/34,2020-08-10T13:56:47Z,,2020-08-10T16:26:51Z,2020-08-11T20:42:21Z
MDExOlB1bGxSZXF1ZXN0NDY1NTM0MDk0,https://github.com/obsidianmd/obsidian-translations/pull/35,2020-08-10T14:24:24Z,,2020-08-10T14:27:13Z,2020-08-10T16:27:37Z
MDExOlB1bGxSZXF1ZXN0NDY1NjEwMDgy,https://github.com/obsidianmd/obsidian-translations/pull/37,2020-08-10T16:38:07Z,,2020-08-10T17:11:09Z,2020-08-10T17:11:18Z
MDExOlB1bGxSZXF1ZXN0NDY1NjM3ODQw,https://github.com/obsidianmd/obsidian-translations/pull/38,2020-08-10T17:37:09Z,,2020-08-10T20:57:01Z,2020-08-10T20:56:53Z
MDExOlB1bGxSZXF1ZXN0NDY1NjQ3NDY3,https://github.com/obsidianmd/obsidian-translations/pull/39,2020-08-10T17:58:41Z,,2020-08-10T20:59:40Z,2020-08-10T21:13:51Z
MDExOlB1bGxSZXF1ZXN0NDY1NjYxNTAw,https://github.com/obsidianmd/obsidian-translations/pull/40,2020-08-10T18:30:27Z,,2020-08-10T20:57:25Z,2020-08-10T20:57:21Z
MDExOlB1bGxSZXF1ZXN0NDY1NzI4NjMy,https://github.com/obsidianmd/obsidian-translations/pull/41,2020-08-10T20:59:38Z,,2020-08-10T21:00:34Z,2020-08-10T21:41:14Z
MDExOlB1bGxSZXF1ZXN0NDY1NzM0Mjg0,https://github.com/obsidianmd/obsidian-translations/pull/42,2020-08-10T21:12:55Z,,2020-08-10T21:13:27Z,2020-08-10T21:13:18Z
MDExOlB1bGxSZXF1ZXN0NDY1NzM5MTk5,https://github.com/obsidianmd/obsidian-translations/pull/43,2020-08-10T21:24:19Z,,2020-08-10T21:41:34Z,2020-08-10T21:41:37Z
MDExOlB1bGxSZXF1ZXN0NDY1NzM5OTQ1,https://github.com/obsidianmd/obsidian-translations/pull/44,2020-08-10T21:25:54Z,,2020-08-10T21:42:55Z,2020-08-11T20:43:02Z
MDExOlB1bGxSZXF1ZXN0NDY1OTg0NzEz,https://github.com/obsidianmd/obsidian-translations/pull/46,2020-08-11T09:28:49Z,,2020-08-11T20:43:26Z,2020-08-11T20:43:29Z
MDExOlB1bGxSZXF1ZXN0NDY1OTkxMzc3,https://github.com/obsidianmd/obsidian-translations/pull/47,2020-08-11T09:41:19Z,,2020-08-11T20:44:32Z,2020-08-11T20:44:35Z
MDExOlB1bGxSZXF1ZXN0NDY2MDAyNzM2,https://github.com/obsidianmd/obsidian-translations/pull/48,2020-08-11T10:03:01Z,,2020-08-11T16:03:53Z,2020-08-11T20:45:10Z
MDExOlB1bGxSZXF1ZXN0NDY2MDczNDU5,https://github.com/obsidianmd/obsidian-translations/pull/49,2020-08-11T12:29:16Z,,2020-08-11T20:45:52Z,2020-08-11T21:52:52Z
MDExOlB1bGxSZXF1ZXN0NDY2MTgzNzky,https://github.com/obsidianmd/obsidian-translations/pull/50,2020-08-11T15:32:37Z,,,2020-08-11T15:33:39Z
MDExOlB1bGxSZXF1ZXN0NDY2MzkxMDMy,https://github.com/obsidianmd/obsidian-translations/pull/51,2020-08-11T22:33:40Z,,2020-08-12T15:26:55Z,2020-08-13T12:53:56Z
MDExOlB1bGxSZXF1ZXN0NDY2NDIyMDIz,https://github.com/obsidianmd/obsidian-translations/pull/52,2020-08-12T00:09:01Z,,2020-08-12T00:31:58Z,2020-08-13T00:57:11Z
MDExOlB1bGxSZXF1ZXN0NDY2NDY2OTQ3,https://github.com/obsidianmd/obsidian-translations/pull/53,2020-08-12T02:29:36Z,,2020-08-12T15:28:50Z,2020-08-12T15:28:54Z
MDExOlB1bGxSZXF1ZXN0NDY2NDkwODU1,https://github.com/obsidianmd/obsidian-translations/pull/54,2020-08-12T03:55:13Z,,2020-08-12T22:10:07Z,2020-08-12T22:09:57Z
MDExOlB1bGxSZXF1ZXN0NDY2NTkxNzM4,https://github.com/obsidianmd/obsidian-translations/pull/55,2020-08-12T07:56:25Z,,2020-08-12T15:30:26Z,2020-08-12T22:16:42Z
MDExOlB1bGxSZXF1ZXN0NDY2NjM1NDIz,https://github.com/obsidianmd/obsidian-translations/pull/56,2020-08-12T09:14:10Z,,2020-08-12T15:32:54Z,2020-08-12T15:32:58Z
